theta,emf a,emf b,emf c
radian,volt,volt,volt
0.13459476033397713,82.38826272948555,47.668527261531175,-114.04653058178774
0.13585265529036944,81.78184013831277,48.47031471148723,-114.07590417492446
0.13711055024676175,81.17227679190171,49.26499312198711,-114.10196895279606
0.13836844520315406,80.55973519542165,50.05250734410334,-114.12485194383102
0.13962634015954636,79.94437350037809,50.83283465349413,-114.14469717276693
0.14088423511593867,79.32634422943116,51.605983904974494,-114.16166431207066
0.14214213007233098,78.7057929624676,52.37199445439497,-114.17592712887779
0.1434000250287233,78.08285699926104,53.130934859640746,-114.18767174567708
0.1446579199851156,77.45766401495216,53.88290137446964,-114.19709473528845
0.1459158149415079,76.83033072527651,54.6280162506822,-114.20440107275546
0.1471737098979002,76.20096157894868,55.36642586573983,-114.2098019685754
0.14843160485429252,75.56964749487081,56.09829869440415,-114.21351260919451
0.14968949981068486,74.93646466186527,56.823823144242134,-114.21574983188579
0.15094739476707716,74.3014734184324,57.5432052759161,-114.21672976198359
0.15220528972346947,73.66471722960684,58.256666430043154,-114.21666544096502
0.15346318467986178,73.02622177733082,58.964440783051586,-114.21576447403051
0.1547210796362541,72.38599417988905,59.66677285488224,-114.21422672564972
